File Name,X Coordinate,Y Coordinate
task005_cope03_No_Response_Task_0000.tif,,
task005_cope03_No_Response_Task_0001.tif,,
task005_cope03_No_Response_Task_0002.tif,,
task005_cope03_No_Response_Task_0003.tif,,
task005_cope03_No_Response_Task_0004.tif,,
task005_cope03_No_Response_Task_0005.tif,,
task005_cope03_No_Response_Task_0006.tif,,
task005_cope03_No_Response_Task_0007.tif,,
task005_cope03_No_Response_Task_0008.tif,,
task005_cope03_No_Response_Task_0009.tif,,
task005_cope03_No_Response_Task_0010.tif,,
task005_cope03_No_Response_Task_0011.tif,,
task005_cope03_No_Response_Task_0012.tif,,
task005_cope03_No_Response_Task_0013.tif,,
task005_cope03_No_Response_Task_0014.tif,,
task005_cope03_No_Response_Task_0015.tif,,
task005_cope03_No_Response_Task_0016.tif,,
task005_cope03_No_Response_Task_0017.tif,,
task005_cope03_No_Response_Task_0018.tif,,
task005_cope03_No_Response_Task_0019.tif,,
task005_cope03_No_Response_Task_0020.tif,,
task005_cope03_No_Response_Task_0021.tif,,
task005_cope03_No_Response_Task_0022.tif,,
task005_cope03_No_Response_Task_0023.tif,,
task005_cope03_No_Response_Task_0024.tif,,
task005_cope03_No_Response_Task_0025.tif,,
task005_cope03_No_Response_Task_0026.tif,,
task005_cope03_No_Response_Task_0027.tif,,
task005_cope03_No_Response_Task_0028.tif,,
task005_cope03_No_Response_Task_0029.tif,,
task005_cope03_No_Response_Task_0030.tif,,
task005_cope03_No_Response_Task_0031.tif,,
task005_cope03_No_Response_Task_0032.tif,,
task005_cope03_No_Response_Task_0033.tif,,
task005_cope03_No_Response_Task_0034.tif,,
task005_cope03_No_Response_Task_0035.tif,,
task005_cope03_No_Response_Task_0036.tif,,
task005_cope03_No_Response_Task_0037.tif,,
task005_cope03_No_Response_Task_0038.tif,,
task005_cope03_No_Response_Task_0039.tif,,
task005_cope03_No_Response_Task_0040.tif,,
task005_cope03_No_Response_Task_0041.tif,,
task005_cope03_No_Response_Task_0042.tif,,
task005_cope03_No_Response_Task_0043.tif,,
task005_cope03_No_Response_Task_0044.tif,,
task005_cope03_No_Response_Task_0045.tif,,
task005_cope03_No_Response_Task_0046.tif,,
task005_cope03_No_Response_Task_0047.tif,,
task005_cope03_No_Response_Task_0048.tif,,
task005_cope03_No_Response_Task_0049.tif,,
task005_cope03_No_Response_Task_0050.tif,,
task005_cope03_No_Response_Task_0051.tif,,
task005_cope03_No_Response_Task_0052.tif,,
task005_cope03_No_Response_Task_0053.tif,,
task005_cope03_No_Response_Task_0054.tif,,
task005_cope03_No_Response_Task_0055.tif,,
task005_cope03_No_Response_Task_0056.tif,,
task005_cope03_No_Response_Task_0057.tif,,
task005_cope03_No_Response_Task_0058.tif,,
